frame,timestamp,track_id,class_name,bev_x,bev_y,speed_mps,heading_deg,acc_mps2,risk_index
100,2026-04-14T13:26:32.203832,28,car,18.9061,11.936,3.2122,89.9933,-5.0209,0.0
100,2026-04-14T13:26:32.203832,48,car,11.9017,12.9924,1.6115,-95.5406,-2.3793,0.0
100,2026-04-14T13:26:32.203832,50,car,6.3136,10.6147,3.3272,-121.7207,12.7503,0.0
100,2026-04-14T13:26:32.203832,54,car,9.1435,6.6753,1.1637,-42.4518,-10.5934,0.0
100,2026-04-14T13:26:32.203832,10,car,8.8166,5.7181,1.9043,-98.5354,-14.8765,0.0
100,2026-04-14T13:26:32.203832,67,car,18.0968,3.9069,4.5544,95.1197,3.1917,0.0
100,2026-04-14T13:26:32.203832,68,car,11.8068,10.488,6.3493,-106.0206,21.7824,0.0
100,2026-04-14T13:26:32.203832,69,car,9.4058,15.3519,2.9688,-20.1815,-9.1851,0.0
100,2026-04-14T13:26:32.203832,26,car,5.9018,8.0242,0.0,0.0,0.0,0.0
101,2026-04-14T13:26:32.270943,3,car,5.9522,8.1902,2.4874,-90.5317,-12.1953,0.0
101,2026-04-14T13:26:32.270943,5,car,11.9511,8.587,1.8713,-80.7613,-3.8698,0.0
101,2026-04-14T13:26:32.270943,15,car,8.9569,9.8717,1.3924,-42.4122,-1.5626,0.0
101,2026-04-14T13:26:32.270943,24,car,21.074,15.5115,3.0359,66.3697,-4.3129,0.0
101,2026-04-14T13:26:32.270943,29,car,11.8495,10.4881,1.1759,-94.8276,-8.6708,0.0
101,2026-04-14T13:26:32.270943,36,car,8.852,12.0829,1.7736,-90.2641,2.2888,0.0
101,2026-04-14T13:26:32.270943,28,car,18.8976,12.1117,3.7501,91.4727,2.3657,0.0
101,2026-04-14T13:26:32.270943,48,car,11.9135,12.9321,1.5612,-88.1878,-1.9311,0.0
101,2026-04-14T13:26:32.270943,50,car,6.281,10.5234,2.9001,-117.1555,3.3791,0.0
101,2026-04-14T13:26:32.270943,10,car,8.8165,5.5865,2.5437,-93.4099,-2.5321,0.0
101,2026-04-14T13:26:32.270943,67,car,18.0968,3.9069,2.429,95.1197,-19.339,0.0
101,2026-04-14T13:26:32.270943,68,car,11.8068,10.488,6.3493,-106.0206,21.7824,0.0
101,2026-04-14T13:26:32.270943,69,car,9.3826,15.2776,1.8501,-50.0891,-16.6974,0.0
101,2026-04-14T13:26:32.270943,26,car,6.016,8.0243,1.5698,0.0383,15.6977,0.0
102,2026-04-14T13:26:32.337587,3,car,5.9522,8.1902,2.4874,-90.5317,-12.1953,0.0
102,2026-04-14T13:26:32.337587,5,car,11.9511,8.587,1.8713,-80.7613,-3.8698,0.0
102,2026-04-14T13:26:32.337587,15,car,9.0044,9.8162,1.5865,-46.0555,1.0038,0.0
102,2026-04-14T13:26:32.337587,24,car,21.4484,15.5393,5.2376,20.5147,19.4294,0.0
102,2026-04-14T13:26:32.337587,29,car,11.8898,10.393,1.7637,-76.8285,0.6754,0.0
102,2026-04-14T13:26:32.337587,36,car,8.8188,11.9968,1.9824,-101.0458,3.4615,0.0
102,2026-04-14T13:26:32.337587,28,car,18.9072,12.2502,3.6188,89.1024,0.1068,0.0
102,2026-04-14T13:26:32.337587,48,car,11.897,12.8701,1.5639,-95.8703,-1.1314,0.0
102,2026-04-14T13:26:32.337587,50,car,6.2476,10.4297,2.7064,-114.0232,0.0899,0.0
102,2026-04-14T13:26:32.337587,10,car,8.8165,5.452,2.9233,-91.5966,2.2775,0.0
102,2026-04-14T13:26:32.337587,67,car,18.0626,4.078,3.3237,98.8868,-2.6562,0.0
102,2026-04-14T13:26:32.337587,68,car,11.8068,10.488,6.3493,-106.0206,21.7824,0.0
102,2026-04-14T13:26:32.337587,69,car,9.3975,15.2149,1.6928,-61.6762,-11.5919,0.0
102,2026-04-14T13:26:32.337587,26,car,6.0487,7.9391,1.6141,-42.9561,9.8619,0.0
103,2026-04-14T13:26:32.402132,3,car,5.9522,8.1902,2.4874,-90.5317,-12.1953,0.0
103,2026-04-14T13:26:32.402132,5,car,11.9511,8.587,1.8713,-80.7613,-3.8698,0.0
103,2026-04-14T13:26:32.402132,15,car,9.0044,9.8162,1.5865,-46.0555,1.0038,0.0
103,2026-04-14T13:26:32.402132,24,car,21.6701,15.5446,5.3025,11.5772,12.3064,0.0
103,2026-04-14T13:26:32.402132,29,car,11.9104,10.3445,1.556,-73.0911,-1.6725,0.0
103,2026-04-14T13:26:32.402132,36,car,8.8188,11.938,1.743,-96.8495,-0.3165,0.0
103,2026-04-14T13:26:32.402132,28,car,18.9308,12.4076,3.7741,85.4567,1.6172,0.0
103,2026-04-14T13:26:32.402132,48,car,11.8648,12.7848,1.8736,-104.0287,2.4181,0.0
103,2026-04-14T13:26:32.402132,50,car,6.2566,10.3336,2.4906,-101.524,-2.1033,0.0
103,2026-04-14T13:26:32.402132,10,car,8.8165,5.452,2.9233,-91.5966,2.2775,0.0
103,2026-04-14T13:26:32.402132,67,car,18.0626,4.078,3.3237,98.8868,-2.6562,0.0
103,2026-04-14T13:26:32.402132,68,car,11.8068,10.488,6.3493,-106.0206,21.7824,0.0
103,2026-04-14T13:26:32.402132,69,car,9.3701,15.1427,1.6402,-86.4065,-7.4813,0.0
103,2026-04-14T13:26:32.402132,26,car,5.9658,7.8523,1.6945,-105.2524,6.7216,0.0
104,2026-04-14T13:26:32.465023,3,car,5.9522,8.1902,2.4874,-90.5317,-12.1953,0.0
104,2026-04-14T13:26:32.465023,5,car,11.9511,8.587,1.8713,-80.7613,-3.8698,0.0
104,2026-04-14T13:26:32.465023,15,car,9.0058,9.7597,1.4067,-63.933,-1.1962,0.0
104,2026-04-14T13:26:32.465023,24,car,21.9819,15.546,6.4011,5.3669,18.3693,0.0
104,2026-04-14T13:26:32.465023,29,car,11.9081,10.2455,1.9483,-83.4591,2.9198,0.0
104,2026-04-14T13:26:32.465023,36,car,8.8188,11.8779,1.6311,-94.0038,-1.3092,0.0
104,2026-04-14T13:26:32.465023,28,car,18.9391,12.5319,3.4749,85.745,-2.0215,0.0
104,2026-04-14T13:26:32.465023,48,truck,11.8313,12.6965,2.0921,-107.4645,3.6358,0.0
104,2026-04-14T13:26:32.465023,50,car,6.2219,10.2348,2.5426,-105.1851,-0.742,0.0
104,2026-04-14T13:26:32.465023,10,car,8.8165,5.452,2.9233,-91.5966,2.2775,0.0
104,2026-04-14T13:26:32.465023,67,car,18.0626,4.078,3.3237,98.8868,-2.6562,0.0
104,2026-04-14T13:26:32.465023,68,car,11.8068,10.488,6.3493,-106.0206,21.7824,0.0
104,2026-04-14T13:26:32.465023,69,car,9.3562,15.0663,1.7686,-93.4763,-3.205,0.0
104,2026-04-14T13:26:32.465023,26,car,5.9658,7.8523,1.6945,-105.2524,6.7216,0.0
105,2026-04-14T13:26:32.535861,5,car,11.9511,8.587,1.8713,-80.7613,-3.8698,0.0
105,2026-04-14T13:26:32.535861,15,car,8.9598,9.7024,1.3523,-97.6747,-1.2621,0.0
105,2026-04-14T13:26:32.535861,24,car,21.9819,15.546,6.4011,5.3669,18.3693,0.0
105,2026-04-14T13:26:32.535861,29,car,11.9057,10.1437,2.213,-87.5395,4.3992,0.0
105,2026-04-14T13:26:32.535861,36,car,8.8878,11.8475,1.4277,-59.7555,-2.8194,0.0
105,2026-04-14T13:26:32.535861,28,car,18.9306,12.6736,3.5002,89.2859,-0.9605,0.0
105,2026-04-14T13:26:32.535861,48,truck,11.8313,12.6965,2.0921,-107.4645,3.6358,0.0
105,2026-04-14T13:26:32.535861,50,car,6.1862,10.1333,2.6079,-107.1405,0.207,0.0
105,2026-04-14T13:26:32.535861,10,car,8.8165,5.452,2.9233,-91.5966,2.2775,0.0
105,2026-04-14T13:26:32.535861,67,car,18.0626,4.078,3.3237,98.8868,-2.6562,0.0
105,2026-04-14T13:26:32.535861,68,car,11.8068,10.488,6.3493,-106.0206,21.7824,0.0
105,2026-04-14T13:26:32.535861,69,car,9.3534,15.0043,1.6676,-93.0806,-2.9331,0.0
105,2026-04-14T13:26:32.535861,26,car,5.9729,7.674,3.0203,-92.6554,17.2903,0.0
106,2026-04-14T13:26:32.596116,5,car,11.9511,8.587,1.8713,-80.7613,-3.8698,0.0
106,2026-04-14T13:26:32.596116,15,car,8.9609,9.6443,1.3934,-93.5977,-0.3453,0.0
106,2026-04-14T13:26:32.596116,24,car,21.9819,15.546,6.4011,5.3669,18.3693,0.0
106,2026-04-14T13:26:32.596116,29,car,11.882,10.0917,1.8114,-96.875,-1.3764,0.0
106,2026-04-14T13:26:32.596116,36,car,8.8536,11.7854,1.3783,-89.7323,-2.186,0.0
106,2026-04-14T13:26:32.596116,28,car,18.9225,12.8077,3.4335,91.1357,-1.2433,0.0
106,2026-04-14T13:26:32.596116,48,car,11.7774,12.5339,3.0872,-108.0213,12.133,0.0
106,2026-04-14T13:26:32.596116,50,car,6.1044,10.0289,2.8814,-117.9266,2.8594,0.0
106,2026-04-14T13:26:32.596116,10,car,8.8165,5.452,2.9233,-91.5966,2.2775,0.0
106,2026-04-14T13:26:32.596116,67,car,18.0626,4.078,3.3237,98.8868,-2.6562,0.0
106,2026-04-14T13:26:32.596116,68,car,11.8068,10.488,6.3493,-106.0206,21.7824,0.0
106,2026-04-14T13:26:32.596116,69,car,9.3666,14.9393,1.6501,-86.3416,-1.9346,0.0
106,2026-04-14T13:26:32.596116,26,car,5.9729,7.674,3.0203,-92.6554,17.2903,0.0
107,2026-04-14T13:26:32.675690,5,car,11.8532,7.8557,9.3267,-95.8034,72.2316,0.0
107,2026-04-14T13:26:32.675690,15,car,8.8666,9.4648,3.0055,-111.7364,15.9137,0.0
107,2026-04-14T13:26:32.675690,24,car,21.9819,15.546,6.4011,5.3669,18.3693,0.0
107,2026-04-14T13:26:32.675690,29,car,11.9033,10.0391,1.5846,-85.5511,-3.094,0.0
107,2026-04-14T13:26:32.675690,36,car,8.854,11.722,1.4717,-89.7064,-0.3776,0.0
107,2026-04-14T13:26:32.675690,28,car,18.9148,12.9348,3.3193,92.145,-1.888,0.0
107,2026-04-14T13:26:32.675690,48,car,11.8028,12.4363,2.7205,-94.9086,3.6121,0.0
107,2026-04-14T13:26:32.675690,50,car,6.1763,9.9758,1.9934,-87.6296,-7.1642,0.0
107,2026-04-14T13:26:32.675690,10,car,8.8165,5.452,2.9233,-91.5966,2.2775,0.0
107,2026-04-14T13:26:32.675690,67,car,18.0626,4.078,3.3237,98.8868,-2.6562,0.0
107,2026-04-14T13:26:32.675690,68,car,11.8068,10.488,6.3493,-106.0206,21.7824,0.0
107,2026-04-14T13:26:32.675690,69,car,9.3323,14.8637,1.7922,-101.0091,0.2601,0.0
107,2026-04-14T13:26:32.675690,26,car,5.9729,7.674,3.0203,-92.6554,17.2903,0.0
107,2026-04-14T13:26:32.675690,32,car,8.8666,9.4648,0.0,0.0,0.0,0.0
108,2026-04-14T13:26:32.763204,5,car,11.849,7.6769,7.1267,-94.5318,21.3389,0.0
108,2026-04-14T13:26:32.763204,15,car,8.8179,9.277,3.8318,-107.6354,17.8113,0.0
108,2026-04-14T13:26:32.763204,24,car,21.9819,15.546,6.4011,5.3669,18.3693,0.0
108,2026-04-14T13:26:32.763204,29,car,11.83,9.8765,2.8098,-105.7481,10.3953,0.0
108,2026-04-14T13:26:32.763204,36,car,8.8187,11.6243,1.9528,-101.6808,4.5846,0.0
108,2026-04-14T13:26:32.763204,28,car,18.9052,13.0943,3.626,92.7994,1.9348,0.0
108,2026-04-14T13:26:32.763204,48,car,11.8001,12.386,2.056,-94.3849,-4.4777,0.0
108,2026-04-14T13:26:32.763204,50,car,6.1388,9.867,2.3541,-99.343,-0.6917,0.0
108,2026-04-14T13:26:32.763204,10,car,8.8165,5.452,2.9233,-91.5966,2.2775,0.0
108,2026-04-14T13:26:32.763204,67,car,18.0893,4.7217,9.23,89.7821,57.4688,0.0
108,2026-04-14T13:26:32.763204,68,car,11.8068,10.488,6.3493,-106.0206,21.7824,0.0
108,2026-04-14T13:26:32.763204,69,car,9.3117,14.7913,1.832,-103.3239,0.5542,0.0
108,2026-04-14T13:26:32.763204,26,car,5.9729,7.674,3.0203,-92.6554,17.2903,0.0
108,2026-04-14T13:26:32.763204,32,car,8.8666,9.4648,0.0,0.0,0.0,0.0
109,2026-04-14T13:26:32.839220,5,car,11.8169,7.585,4.9763,-97.7608,-8.7001,0.0
109,2026-04-14T13:26:32.839220,15,car,8.8178,9.2125,2.803,-103.1222,0.3985,0.0
109,2026-04-14T13:26:32.839220,24,car,21.9819,15.546,6.4011,5.3669,18.3693,0.0
109,2026-04-14T13:26:32.839220,29,car,11.8516,9.8208,2.1175,-94.6929,-0.6859,0.0
109,2026-04-14T13:26:32.839220,36,car,8.8547,11.5911,1.4347,-82.3295,-2.4301,0.0
109,2026-04-14T13:26:32.839220,28,car,18.9052,13.0943,3.626,92.7994,1.9348,0.0
109,2026-04-14T13:26:32.839220,48,car,11.8001,12.386,2.056,-94.3849,-4.4777,0.0
109,2026-04-14T13:26:32.839220,50,car,6.231,9.8671,1.5186,-56.4069,-8.7695,0.0
109,2026-04-14T13:26:32.839220,10,car,8.8165,5.452,2.9233,-91.5966,2.2775,0.0
109,2026-04-14T13:26:32.839220,67,car,18.0893,4.7217,9.23,89.7821,57.4688,0.0
109,2026-04-14T13:26:32.839220,69,car,9.3221,14.7307,1.6619,-93.6575,-1.3681,0.0
109,2026-04-14T13:26:32.839220,26,car,5.9729,7.674,3.0203,-92.6554,17.2903,0.0
109,2026-04-14T13:26:32.839220,32,car,8.8666,9.4648,0.0,0.0,0.0,0.0
110,2026-04-14T13:26:32.935519,5,car,11.8448,7.4915,3.7594,-90.8057,-17.3898,0.7
110,2026-04-14T13:26:32.935519,15,car,8.7672,9.1469,2.4188,-112.3698,-3.6033,0.712
110,2026-04-14T13:26:32.935519,24,car,21.9819,15.546,6.4011,5.3669,18.3693,0.0
110,2026-04-14T13:26:32.935519,29,car,11.8983,9.8209,1.2335,-69.4025,-9.2516,0.398
110,2026-04-14T13:26:32.935519,36,car,8.8187,11.5233,1.5748,-101.1068,-0.0573,0.733
110,2026-04-14T13:26:32.935519,28,car,18.9536,13.3665,5.087,84.8954,15.7704,0.0
110,2026-04-14T13:26:32.935519,48,car,11.8588,12.2827,2.3639,-75.799,0.3927,0.762
110,2026-04-14T13:26:32.935519,50,car,6.2772,9.8672,1.2001,-35.0442,-8.4467,0.356
110,2026-04-14T13:26:32.935519,10,car,8.8165,5.452,2.9233,-91.5966,2.2775,0.0
110,2026-04-14T13:26:32.935519,67,car,18.0893,4.7217,9.23,89.7821,57.4688,0.0
110,2026-04-14T13:26:32.935519,69,car,9.3153,14.6675,1.6289,-94.7703,-1.1512,0.762
110,2026-04-14T13:26:32.935519,26,car,5.9729,7.674,3.0203,-92.6554,17.2903,0.0
110,2026-04-14T13:26:32.935519,32,car,8.8666,9.4648,0.0,0.0,0.0,0.0
111,2026-04-14T13:26:33.031888,5,car,11.877,7.5851,1.0562,-71.5117,-37.465,0.353
111,2026-04-14T13:26:33.031888,15,car,8.715,9.0128,2.9522,-111.763,3.1719,0.744
111,2026-04-14T13:26:33.031888,24,car,21.9819,15.546,6.4011,5.3669,18.3693,0.0
111,2026-04-14T13:26:33.031888,29,car,11.8735,9.7644,1.2726,-91.9536,-5.1595,0.357
111,2026-04-14T13:26:33.031888,36,car,8.8186,11.4541,1.6376,-95.8269,0.5934,0.744
111,2026-04-14T13:26:33.031888,28,car,18.9662,13.5307,4.6468,85.1866,5.0603,0.0
111,2026-04-14T13:26:33.031888,48,car,11.9043,12.2026,2.3162,-68.9157,-0.241,0.0
111,2026-04-14T13:26:33.031888,50,car,6.3054,9.8117,1.322,-49.578,-3.8496,0.0
111,2026-04-14T13:26:33.031888,67,car,18.0893,4.7217,9.23,89.7821,57.4688,0.0
111,2026-04-14T13:26:33.031888,69,car,9.2915,14.5928,1.7697,-101.3496,0.7176,0.0
111,2026-04-14T13:26:33.031888,26,car,5.9729,7.674,3.0203,-92.6554,17.2903,0.0
111,2026-04-14T13:26:33.031888,32,car,8.8666,9.4648,0.0,0.0,0.0,0.0
111,2026-04-14T13:26:33.031888,73,car,11.9451,9.821,0.0,0.0,0.0,0.0
111,2026-04-14T13:26:33.031888,74,car,21.5558,6.0914,0.0,0.0,0.0,0.0
112,2026-04-14T13:26:33.121704,5,car,11.877,7.5851,1.0562,-71.5117,-37.465,0.703
112,2026-04-14T13:26:33.121704,15,car,8.7664,9.0128,1.5019,-90.7364,-12.5995,0.703
112,2026-04-14T13:26:33.121704,24,car,21.9819,15.546,6.4011,5.3669,18.3693,0.0
112,2026-04-14T13:26:33.121704,29,car,11.8957,9.7071,1.3636,-80.3911,-2.1856,0.0
112,2026-04-14T13:26:33.121704,36,car,8.8186,11.3833,1.6954,-93.0853,0.9339,0.0
112,2026-04-14T13:26:33.121704,28,car,18.9562,13.6533,3.9212,88.5404,-4.2195,0.662
112,2026-04-14T13:26:33.121704,48,car,11.8675,12.0916,2.4401,-89.1073,1.0939,0.662
112,2026-04-14T13:26:33.121704,50,car,6.2218,9.6981,1.9021,-104.6945,3.4912,0.0
112,2026-04-14T13:26:33.121704,67,car,18.1878,5.3071,11.7921,84.3575,60.1026,0.0
112,2026-04-14T13:26:33.121704,69,car,9.2465,14.5232,1.8756,-112.0871,1.4897,0.0
112,2026-04-14T13:26:33.121704,26,car,5.9729,7.674,3.0203,-92.6554,17.2903,0.0
112,2026-04-14T13:26:33.121704,32,car,8.8666,9.4648,0.0,0.0,0.0,0.0
112,2026-04-14T13:26:33.121704,73,car,11.9206,9.7644,0.8474,-113.4288,8.4744,0.0
112,2026-04-14T13:26:33.121704,74,car,21.4906,6.2129,1.8966,118.1961,18.9658,0.0
113,2026-04-14T13:26:33.206491,5,car,11.877,7.5851,1.0562,-71.5117,-37.465,0.575
113,2026-04-14T13:26:33.206491,15,car,8.766,8.9442,1.5988,-90.5548,-6.5908,0.375
113,2026-04-14T13:26:33.206491,29,car,11.8189,9.5298,2.8397,-105.1859,13.4498,0.575
113,2026-04-14T13:26:33.206491,36,car,8.8559,11.3834,0.9971,-68.1053,-6.4219,0.0
113,2026-04-14T13:26:33.206491,28,car,18.9085,13.8104,3.9533,97.0663,-2.2106,0.0
113,2026-04-14T13:26:33.206491,48,car,11.8811,12.0054,2.3164,-85.6686,-0.5806,0.0
113,2026-04-14T13:26:33.206491,50,car,6.1835,9.5812,2.4339,-106.6679,7.4133,0.0
113,2026-04-14T13:26:33.206491,67,car,18.2294,5.4453,7.9821,82.0505,-2.0387,0.0
113,2026-04-14T13:26:33.206491,69,car,9.1794,14.4595,2.0299,-124.5841,2.4364,0.0
113,2026-04-14T13:26:33.206491,26,car,5.9729,7.674,3.0203,-92.6554,17.2903,0.0
113,2026-04-14T13:26:33.206491,32,car,8.8666,9.4648,0.0,0.0,0.0,0.0
113,2026-04-14T13:26:33.206491,73,car,11.9206,9.7644,0.8474,-113.4288,8.4744,0.0
113,2026-04-14T13:26:33.206491,74,car,21.4906,6.2129,1.8966,118.1961,18.9658,0.0
114,2026-04-14T13:26:33.281570,5,car,11.877,7.5851,1.0562,-71.5117,-37.465,0.0
114,2026-04-14T13:26:33.281570,15,car,8.7133,8.8744,1.7709,-109.9167,-2.2337,0.0
114,2026-04-14T13:26:33.281570,29,car,11.7926,9.469,2.2998,-107.865,2.6703,0.0
114,2026-04-14T13:26:33.281570,36,car,8.8186,11.3473,0.9407,-103.4251,-4.4177,0.0
114,2026-04-14T13:26:33.281570,28,car,18.9439,13.9433,3.6527,87.8799,-4.3331,0.0
114,2026-04-14T13:26:33.281570,48,car,11.8609,11.9165,2.2746,-93.3751,-0.7664,0.0
114,2026-04-14T13:26:33.281570,50,car,6.1639,9.5214,2.0423,-107.1802,0.5313,0.0
114,2026-04-14T13:26:33.281570,67,car,18.1975,5.5805,5.8201,87.7715,-22.8438,0.0
114,2026-04-14T13:26:33.281570,69,car,9.0911,14.3834,2.4171,-132.6637,5.3344,0.0
114,2026-04-14T13:26:33.281570,32,car,8.8666,9.4648,0.0,0.0,0.0,0.0
114,2026-04-14T13:26:33.281570,73,car,11.9206,9.7644,0.8474,-113.4288,8.4744,0.0
114,2026-04-14T13:26:33.281570,74,car,21.4906,6.2129,1.8966,118.1961,18.9658,0.0
115,2026-04-14T13:26:33.345028,5,car,11.877,7.5851,1.0562,-71.5117,-37.465,0.0
115,2026-04-14T13:26:33.345028,15,car,8.7655,8.8744,0.9479,-74.1344,-9.5696,0.0
115,2026-04-14T13:26:33.345028,29,car,11.7882,9.3446,2.6415,-99.4901,5.0189,0.0
115,2026-04-14T13:26:33.345028,36,car,8.7807,11.2739,1.44,-112.4055,2.3422,0.0
115,2026-04-14T13:26:33.345028,28,car,18.9314,14.091,3.67,91.0522,-2.4262,0.0
115,2026-04-14T13:26:33.345028,48,car,11.84,11.8247,2.3025,-97.735,-0.181,0.0
115,2026-04-14T13:26:33.345028,50,car,6.1926,9.4609,1.7528,-90.1205,-2.5758,0.0
115,2026-04-14T13:26:33.345028,67,car,18.2381,5.7127,4.6951,82.786,-24.956,0.0
115,2026-04-14T13:26:33.345028,69,car,9.2144,14.3246,1.7189,-72.0492,-3.7816,0.0
115,2026-04-14T13:26:33.345028,32,car,8.8666,9.4648,0.0,0.0,0.0,0.0
115,2026-04-14T13:26:33.345028,73,car,11.9206,9.7644,0.8474,-113.4288,8.4744,0.0
115,2026-04-14T13:26:33.345028,74,car,21.4906,6.2129,1.8966,118.1961,18.9658,0.0
116,2026-04-14T13:26:33.414066,5,car,11.877,7.5851,1.0562,-71.5117,-37.465,0.0
116,2026-04-14T13:26:33.414066,15,car,8.7651,8.8036,1.3078,-83.9876,-2.1435,0.72
116,2026-04-14T13:26:33.414066,29,car,11.7882,9.3446,1.4467,-99.4901,-8.9359,0.0
116,2026-04-14T13:26:33.414066,36,car,8.8186,11.2367,1.1567,-83.6224,-1.4276,0.715
116,2026-04-14T13:26:33.414066,28,car,18.9199,14.2275,3.5569,92.6968,-2.5871,0.0
116,2026-04-14T13:26:33.414066,48,car,11.8375,11.7619,1.9688,-95.7843,-3.4454,0.0
116,2026-04-14T13:26:33.414066,50,car,6.1728,9.3993,1.6712,-97.796,-2.3618,0.72
116,2026-04-14T13:26:33.414066,67,car,18.2068,5.8421,4.0026,90.601,-21.8982,0.0
116,2026-04-14T13:26:33.414066,69,car,9.2431,14.2529,1.8156,-70.1671,-1.3016,0.0
116,2026-04-14T13:26:33.414066,73,car,11.9206,9.7644,0.8474,-113.4288,8.4744,0.0
116,2026-04-14T13:26:33.414066,74,car,21.4906,6.2129,1.8966,118.1961,18.9658,0.0
117,2026-04-14T13:26:33.488597,5,car,11.877,7.5851,1.0562,-71.5117,-37.465,0.0
117,2026-04-14T13:26:33.488597,15,car,8.7651,8.8036,1.3078,-83.9876,-2.1435,0.0
117,2026-04-14T13:26:33.488597,29,car,11.761,9.281,1.5639,-106.2727,-4.1896,0.0
117,2026-04-14T13:26:33.488597,36,car,8.8185,11.1222,1.9266,-87.922,6.8423,0.0
117,2026-04-14T13:26:33.488597,28,car,18.9274,14.3743,3.6061,90.0997,-1.0598,0.0
117,2026-04-14T13:26:33.488597,48,car,11.8348,11.6977,1.8033,-94.3942,-3.7223,0.0
117,2026-04-14T13:26:33.488597,50,car,6.202,9.3369,1.6259,-82.6695,-1.8702,0.0
117,2026-04-14T13:26:33.488597,67,car,18.3487,5.842,2.6941,53.3141,-26.2239,0.0
117,2026-04-14T13:26:33.488597,69,car,9.2498,14.1996,1.589,-75.0525,-3.0469,0.0
117,2026-04-14T13:26:33.488597,73,car,11.9206,9.7644,0.8474,-113.4288,8.4744,0.0
117,2026-04-14T13:26:33.488597,74,car,21.4906,6.2129,1.8966,118.1961,18.9658,0.0
117,2026-04-14T13:26:33.488597,75,car,18.6327,5.8419,0.0,0.0,0.0,0.0
118,2026-04-14T13:26:33.551136,5,car,11.877,7.5851,1.0562,-71.5117,-37.465,0.0
118,2026-04-14T13:26:33.551136,15,car,8.7651,8.8036,1.3078,-83.9876,-2.1435,0.0
118,2026-04-14T13:26:33.551136,29,car,11.761,9.281,0.8566,-106.2727,-9.5866,0.0
118,2026-04-14T13:26:33.551136,36,car,8.8185,11.0435,1.9443,-88.8827,4.2825,0.0
118,2026-04-14T13:26:33.551136,28,car,18.9916,14.5094,3.5767,78.3271,-0.9306,0.0
118,2026-04-14T13:26:33.551136,48,car,11.7962,11.632,1.8019,-106.5523,-2.247,0.0
118,2026-04-14T13:26:33.551136,50,car,6.141,9.1436,3.1281,-100.6665,13.9001,0.0
118,2026-04-14T13:26:33.551136,67,car,18.3487,5.842,2.6941,53.3141,-26.2239,0.0
118,2026-04-14T13:26:33.551136,69,car,9.2358,14.1446,1.4636,-87.557,-3.0829,0.0
118,2026-04-14T13:26:33.551136,73,car,11.9206,9.7644,0.8474,-113.4288,8.4744,0.0
118,2026-04-14T13:26:33.551136,74,car,21.4906,6.2129,1.8966,118.1961,18.9658,0.0
118,2026-04-14T13:26:33.551136,75,car,18.6677,5.9685,1.8064,74.5193,18.0645,0.0
118,2026-04-14T13:26:33.551136,76,car,11.5935,15.4758,0.0,0.0,0.0,0.0
118,2026-04-14T13:26:33.551136,10,car,8.9755,4.2572,0.0,0.0,0.0,0.0
119,2026-04-14T13:26:33.623071,5,car,11.877,7.5851,1.0562,-71.5117,-37.465,0.0
119,2026-04-14T13:26:33.623071,15,car,8.7651,8.8036,1.3078,-83.9876,-2.1435,0.0
119,2026-04-14T13:26:33.623071,29,car,11.683,9.2163,1.5566,-130.5985,1.2477,0.0
119,2026-04-14T13:26:33.623071,36,car,8.7787,10.9628,2.023,-102.2564,3.3566,0.0
119,2026-04-14T13:26:33.623071,28,car,18.9472,14.6589,3.611,91.7044,-0.2145,0.0
119,2026-04-14T13:26:33.623071,48,car,11.7732,11.5309,2.1601,-104.5148,2.233,0.0
119,2026-04-14T13:26:33.623071,50,car,6.12,9.0771,2.4953,-102.8323,2.0123,0.0
119,2026-04-14T13:26:33.623071,67,car,18.3487,5.842,2.6941,53.3141,-26.2239,0.0
119,2026-04-14T13:26:33.623071,69,car,9.224,14.0646,1.7118,-93.3829,0.6325,0.0
119,2026-04-14T13:26:33.623071,73,car,12.0348,9.0845,9.2522,-81.8407,89.1324,0.0
119,2026-04-14T13:26:33.623071,74,car,21.4906,6.2129,1.8966,118.1961,18.9658,0.0
119,2026-04-14T13:26:33.623071,75,car,18.5294,6.2138,4.3011,111.1816,35.7857,0.0
119,2026-04-14T13:26:33.623071,76,car,11.6584,15.4761,0.8923,0.2694,8.9234,0.0
119,2026-04-14T13:26:33.623071,10,car,8.9755,4.2572,0.0,0.0,0.0,0.0
120,2026-04-14T13:26:33.696747,15,car,8.9246,8.6585,3.0097,-51.3986,15.733,0.0
120,2026-04-14T13:26:33.696747,29,car,11.7053,9.1507,1.4214,-102.3033,-0.6038,0.0
120,2026-04-14T13:26:33.696747,36,car,8.7785,10.9218,1.5646,-98.7499,-2.5694,0.0
120,2026-04-14T13:26:33.696747,28,car,18.9494,14.8028,3.6043,90.5421,-0.196,0.0
120,2026-04-14T13:26:33.696747,48,car,11.7698,11.4615,1.9578,-99.8543,-0.6832,0.0
120,2026-04-14T13:26:33.696747,50,car,6.0987,9.0096,2.1644,-104.5685,-2.102,0.0
120,2026-04-14T13:26:33.696747,67,car,18.3487,5.842,2.6941,53.3141,-26.2239,0.0
120,2026-04-14T13:26:33.696747,69,car,9.2524,14.0053,1.6278,-80.4728,-0.4602,0.0
120,2026-04-14T13:26:33.696747,73,car,12.0087,9.0168,5.4359,-86.5191,15.3159,0.0
120,2026-04-14T13:26:33.696747,74,car,21.5874,7.1008,12.3033,86.1916,115.447,0.0
