frame,timestamp,track_id,class_name,bev_x,bev_y,speed_mps,heading_deg,acc_mps2,risk_index
2881,2026-07-23T16:45:28.106866,580,car,4.7858,-5.1519,0.8103,83.7288,-0.2714,0.0
2881,2026-07-23T16:45:28.106866,581,car,16.5377,-1.7225,2.8562,-118.7426,-0.4058,0.0
2881,2026-07-23T16:45:28.106866,454,car,6.0808,-4.892,0.0385,-109.7788,0.0406,0.0
2881,2026-07-23T16:45:28.106866,582,car,4.5202,4.493,0.8048,71.0131,0.6418,0.0
2881,2026-07-23T16:45:28.106866,586,car,2.1735,-0.5529,0.2414,93.9758,-0.3102,0.0
2881,2026-07-23T16:45:28.106866,588,car,22.2796,6.5817,4.0993,-117.0349,0.2411,0.0
2881,2026-07-23T16:45:28.106866,589,car,19.0223,3.4211,3.7958,-117.882,0.8757,0.0
2881,2026-07-23T16:45:28.106866,592,car,3.4991,-5.2948,0.6858,98.2655,-0.692,0.0
2881,2026-07-23T16:45:28.106866,593,car,1.8128,3.7685,0.1409,-106.4573,-0.5026,0.0
2881,2026-07-23T16:45:28.106866,594,truck,24.9397,9.6293,2.0188,-127.8244,-8.1553,0.0
2881,2026-07-23T16:45:28.106866,467,car,4.3832,0.5537,0.381,16.2871,-0.4338,0.0
2881,2026-07-23T16:45:28.106866,595,car,4.2376,-7.2053,0.0261,0.0,-1.1318,0.0
2881,2026-07-23T16:45:28.106866,596,car,5.1355,-3.1225,0.0,0.0,0.0,0.0
2881,2026-07-23T16:45:28.106866,472,truck,3.2741,0.8127,0.1628,-63.0508,-0.2109,0.0
2881,2026-07-23T16:45:28.106866,344,car,6.2463,4.4063,0.084,79.4041,0.0295,0.0
2881,2026-07-23T16:45:28.106866,352,truck,4.9978,7.203,1.1688,81.0968,0.2626,0.0
2881,2026-07-23T16:45:28.106866,227,car,3.0008,4.7489,0.4832,79.6567,0.2297,0.0
2881,2026-07-23T16:45:28.106866,358,car,9.8297,4.1954,0.024,77.5989,-0.0102,0.0
2881,2026-07-23T16:45:28.106866,491,car,5.3673,-1.624,0.649,92.3588,-0.4851,0.0
2881,2026-07-23T16:45:28.106866,371,car,9.1638,11.9397,3.1772,80.192,0.8302,0.0
2881,2026-07-23T16:45:28.106866,500,car,8.3152,6.6958,1.8403,74.3707,0.4976,0.0
2881,2026-07-23T16:45:28.106866,383,car,7.9125,3.9847,1.1,75.9333,0.1465,0.0
2882,2026-07-23T16:45:28.387981,384,car,9.2339,2.7147,0.0242,69.6998,-0.0252,0.0
2882,2026-07-23T16:45:28.387981,389,pedestrian,14.2919,13.5863,0.0389,178.872,0.0048,0.0
2882,2026-07-23T16:45:28.387981,402,car,6.3212,2.648,0.4305,35.1109,0.0497,0.0
2882,2026-07-23T16:45:28.387981,405,car,6.0471,1.3557,0.6473,77.5975,0.3422,0.0
2882,2026-07-23T16:45:28.387981,533,car,4.0048,-1.5113,0.4711,91.7667,0.21,0.0
2882,2026-07-23T16:45:28.387981,414,car,7.3239,1.1858,0.6805,80.1303,-0.0308,0.0
2882,2026-07-23T16:45:28.387981,416,car,2.5014,-5.5545,0.5098,-104.8428,0.6424,0.0
2882,2026-07-23T16:45:28.387981,417,car,7.2963,-0.6021,0.3312,40.0853,-0.0314,0.0
2882,2026-07-23T16:45:28.387981,552,car,9.1611,1.4315,0.0721,103.593,0.0684,0.0
2882,2026-07-23T16:45:28.387981,559,car,12.7776,-8.2611,1.3321,161.7567,-0.2969,0.0
2882,2026-07-23T16:45:28.387981,561,car,3.9463,-3.2256,0.332,73.7955,0.2069,0.0
2882,2026-07-23T16:45:28.387981,564,car,33.3059,6.4508,0.1664,-176.6616,-0.1125,0.0
2882,2026-07-23T16:45:28.387981,570,car,11.5612,-10.1052,1.3452,-130.6844,0.1142,0.0
2882,2026-07-23T16:45:28.387981,571,car,17.8029,-4.3805,2.0694,-113.5242,0.3891,0.0
2882,2026-07-23T16:45:28.387981,573,car,4.6521,2.219,0.278,101.1207,0.2074,0.0
2882,2026-07-23T16:45:28.387981,574,car,6.6423,-1.9998,0.3375,72.661,0.3096,0.0
2882,2026-07-23T16:45:28.387981,575,car,5.5878,-0.2244,0.3259,74.2187,-0.3225,0.0
2882,2026-07-23T16:45:28.387981,576,car,19.2997,-1.64,2.1601,-124.1382,-0.2617,0.0
2882,2026-07-23T16:45:28.387981,445,car,3.9644,-1.4939,0.0155,95.4821,-0.6844,0.0
2882,2026-07-23T16:45:28.387981,580,car,4.7929,-5.1131,0.7825,83.3351,-0.3804,0.0
2882,2026-07-23T16:45:28.387981,581,car,16.4713,-1.8839,2.8243,-118.0018,-0.3969,0.0
2882,2026-07-23T16:45:28.387981,454,car,6.084,-4.8908,0.0401,-109.7788,0.0623,0.0
2882,2026-07-23T16:45:28.387981,582,car,4.5364,4.564,0.8402,72.0156,0.6732,0.0
2882,2026-07-23T16:45:28.387981,586,car,2.1672,-0.5336,0.2493,93.9758,-0.2256,0.0
2882,2026-07-23T16:45:28.387981,588,car,22.1292,6.3731,4.0605,-118.1711,0.2202,0.0
2882,2026-07-23T16:45:28.387981,589,car,18.9414,3.2332,3.6976,-117.3769,-0.2421,0.0
2882,2026-07-23T16:45:28.387981,592,car,3.4983,-5.2718,0.6406,97.8243,-0.5656,0.0
2882,2026-07-23T16:45:28.387981,593,car,1.8236,3.7848,0.1591,-106.4573,-0.412,0.0
2882,2026-07-23T16:45:28.387981,594,truck,25.0794,9.3086,2.2349,-107.8816,-7.8908,0.0
2882,2026-07-23T16:45:28.387981,467,car,4.3906,0.5847,0.3616,29.7762,-0.4847,0.0
2882,2026-07-23T16:45:28.387981,595,car,4.2358,-7.2058,0.0268,0.0,-0.637,0.0
2882,2026-07-23T16:45:28.387981,596,car,5.1481,-3.1188,0.1542,0.0,0.0,0.0
2882,2026-07-23T16:45:28.387981,472,truck,3.2979,0.861,0.2438,-63.0508,-0.0691,0.0
2882,2026-07-23T16:45:28.387981,344,car,6.2459,4.409,0.0784,79.4041,0.0598,0.0
2882,2026-07-23T16:45:28.387981,352,truck,5.0072,7.2857,1.1786,81.4146,0.2504,0.0
2882,2026-07-23T16:45:28.387981,227,car,3.0151,4.8035,0.5285,78.7866,0.286,0.0
2882,2026-07-23T16:45:28.387981,358,car,9.835,4.1882,0.0064,77.5989,-0.0664,0.0
2882,2026-07-23T16:45:28.387981,491,car,5.3633,-1.608,0.5979,92.9702,-0.5763,0.0
2882,2026-07-23T16:45:28.387981,371,car,9.2101,12.1697,3.2199,79.9774,0.8406,0.0
2882,2026-07-23T16:45:28.387981,500,car,8.3402,6.8322,1.8694,75.1028,0.5078,0.0
2882,2026-07-23T16:45:28.387981,383,car,7.9308,4.0663,1.1193,76.1319,0.1505,0.0
2883,2026-07-23T16:45:28.817148,384,car,9.2361,2.7118,0.028,69.6998,-0.0232,0.0
2883,2026-07-23T16:45:28.817148,389,pedestrian,14.2933,13.5857,0.0311,178.872,0.0103,0.0
2883,2026-07-23T16:45:28.817148,402,car,6.3615,2.671,0.4635,34.085,0.1208,0.0
2883,2026-07-23T16:45:28.817148,405,car,6.0719,1.3538,0.5744,72.9649,0.3546,0.0
2883,2026-07-23T16:45:28.817148,533,car,3.9992,-1.4649,0.5059,92.8608,0.2064,0.0
2883,2026-07-23T16:45:28.817148,414,car,7.3581,1.2172,0.6664,75.5251,-0.0706,0.0
2883,2026-07-23T16:45:28.817148,416,car,2.4785,-5.6267,0.5884,-105.5095,0.7188,0.0
2883,2026-07-23T16:45:28.817148,417,car,7.3145,-0.5589,0.3706,46.3231,0.0319,0.0
